HEADER_TIME_STAMP,X,Y,Z
2000-01-08 20:25:02.763,0.918,-0.199,-0.073
2000-01-08 20:25:02.774,0.874,-0.179,-0.103
2000-01-08 20:25:02.787,0.871,-0.141,-0.094
2000-01-08 20:25:02.799,0.944,-0.1,-0.205
2000-01-08 20:25:02.812,1.053,-0.135,-0.182
2000-01-08 20:25:02.825,1.106,-0.164,-0.138
2000-01-08 20:25:02.838,1.029,-0.17,-0.097
2000-01-08 20:25:02.850,0.938,-0.141,-0.103
2000-01-08 20:25:02.863,0.918,-0.129,-0.07
2000-01-08 20:25:02.875,0.971,-0.138,-0.047
2000-01-08 20:25:02.888,0.982,-0.167,-0.059
2000-01-08 20:25:02.899,0.941,-0.179,-0.047
2000-01-08 20:25:02.912,0.977,-0.167,-0.038
2000-01-08 20:25:02.924,0.974,-0.164,-0.026
2000-01-08 20:25:02.937,0.974,-0.144,-0.041
2000-01-08 20:25:02.950,1.018,-0.141,-0.07
2000-01-08 20:25:02.963,1.044,-0.155,-0.129
2000-01-08 20:25:02.975,1.062,-0.17,-0.114
2000-01-08 20:25:02.988,1.067,-0.161,-0.129
2000-01-08 20:25:03.000,1.047,-0.15,-0.123
2000-01-08 20:25:03.013,1.067,-0.138,-0.103
2000-01-08 20:25:03.024,1.085,-0.144,-0.059
2000-01-08 20:25:03.037,1.129,-0.161,-0.038
2000-01-08 20:25:03.049,1.103,-0.167,-0.065
2000-01-08 20:25:03.062,1.082,-0.161,-0.041
2000-01-08 20:25:03.075,1.085,-0.144,-0.082
2000-01-08 20:25:03.088,1.056,-0.138,-0.079
2000-01-08 20:25:03.100,1.026,-0.161,-0.109
2000-01-08 20:25:03.113,1.053,-0.191,-0.094
2000-01-08 20:25:03.125,1.097,-0.196,-0.097
2000-01-08 20:25:03.138,1.114,-0.194,-0.114
2000-01-08 20:25:03.149,1.111,-0.185,-0.152
2000-01-08 20:25:03.162,1.038,-0.211,-0.196
2000-01-08 20:25:03.174,0.974,-0.223,-0.24
2000-01-08 20:25:03.187,0.924,-0.217,-0.246
2000-01-08 20:25:03.200,0.883,-0.196,-0.211
2000-01-08 20:25:03.213,0.886,-0.191,-0.235
2000-01-08 20:25:03.225,0.933,-0.17,-0.182
2000-01-08 20:25:03.238,1.026,-0.138,-0.161
2000-01-08 20:25:03.250,1.056,-0.196,-0.135
2000-01-08 20:25:03.263,1.015,-0.238,-0.135
2000-01-08 20:25:03.274,0.977,-0.22,-0.176
2000-01-08 20:25:03.287,0.959,-0.191,-0.194
2000-01-08 20:25:03.299,1.029,-0.164,-0.179
2000-01-08 20:25:03.312,1.044,-0.167,-0.182
2000-01-08 20:25:03.325,1.018,-0.211,-0.144
