HEADER_TIME_STAMP,X,Y,Z
2016-10-03 15:13:03.588,0.002,-0.013,0.976
2016-10-03 15:13:03.597,0.003,-0.017,0.973
2016-10-03 15:13:03.607,0.004,-0.013,0.968
2016-10-03 15:13:03.618,0.003,-0.017,0.974
2016-10-03 15:13:03.627,0.002,-0.012,0.979
2016-10-03 15:13:03.637,0.004,-0.017,0.977
2016-10-03 15:13:03.647,0.005,-0.017,0.977
2016-10-03 15:13:03.657,0.002,-0.014,0.968
2016-10-03 15:13:03.667,0.002,-0.014,0.977
2016-10-03 15:13:03.678,0.003,-0.013,0.974
2016-10-03 15:13:03.688,0.004,-0.019,0.968
2016-10-03 15:13:03.697,0.000,-0.014,0.969
2016-10-03 15:13:03.708,0.007,-0.015,0.973
2016-10-03 15:13:03.716,0.005,-0.018,0.976
2016-10-03 15:13:03.728,0.003,-0.018,0.978
2016-10-03 15:13:03.737,0.001,-0.017,0.975
2016-10-03 15:13:03.747,0.000,-0.017,0.978
2016-10-03 15:13:03.757,0.005,-0.017,0.971
2016-10-03 15:13:03.766,0.004,-0.014,0.979
2016-10-03 15:13:03.777,0.002,-0.012,0.969
2016-10-03 15:13:03.787,-0.001,-0.014,0.971
2016-10-03 15:13:03.797,0.006,-0.019,0.975
2016-10-03 15:13:03.807,0.004,-0.015,0.977
2016-10-03 15:13:03.816,0.003,-0.016,0.977
2016-10-03 15:13:03.826,0.005,-0.018,0.971
2016-10-03 15:13:03.837,0.001,-0.012,0.974
2016-10-03 15:13:03.847,0.001,-0.013,0.977
2016-10-03 15:13:03.856,0.005,-0.019,0.972
2016-10-03 15:13:03.866,-0.002,-0.012,0.978
2016-10-03 15:13:03.876,0.007,-0.020,0.966
2016-10-03 15:13:03.887,-0.000,-0.017,0.974
2016-10-03 15:13:03.895,0.003,-0.012,0.971
2016-10-03 15:13:03.906,0.000,-0.013,0.975
2016-10-03 15:13:03.915,-0.000,-0.015,0.972
2016-10-03 15:13:03.925,0.004,-0.021,0.974
2016-10-03 15:13:03.935,0.002,-0.014,0.978
2016-10-03 15:13:03.944,0.002,-0.017,0.971
2016-10-03 15:13:03.955,0.003,-0.013,0.979
2016-10-03 15:13:03.965,0.002,-0.011,0.973
2016-10-03 15:13:03.975,-0.001,-0.016,0.970
