HEADER_TIME_STAMP,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,group
2015-12-15 13:51:54,0.473,origin
2015-12-15 13:51:54,0.52,origin
2015-12-15 13:51:54,0.563,origin
2015-12-15 13:51:54,0.508,origin
2015-12-15 13:51:54,0.363,origin
2015-12-15 13:51:54,0.191,origin
2015-12-15 13:51:54,0.047,origin
2015-12-15 13:51:54,-0.055,origin
2015-12-15 13:51:54,-0.098,origin
2015-12-15 13:51:54,-0.066,origin
2015-12-15 13:51:54,0.02,origin
2015-12-15 13:51:54,0.148,origin
2015-12-15 13:51:54,0.313,origin
2015-12-15 13:51:54,0.516,origin
2015-12-15 13:51:54,0.887,origin
2015-12-15 13:51:54,1.715,origin
2015-12-15 13:51:54,1.95368376007626,origin
2015-12-15 13:51:54,1.9621339787552,origin
2015-12-15 13:51:54,1.98239796715785,origin
2015-12-15 13:51:54,1.92570323789449,origin
2015-12-15 13:51:54,1.96836660728215,origin
2015-12-15 13:51:54,1.9817945774621,origin
2015-12-15 13:51:54,1.99824211928322,origin
2015-12-15 13:51:54,2.04385401383855,origin
2015-12-15 13:51:54,2.05036384340524,origin
2015-12-15 13:51:54,1.723,origin
2015-12-15 13:51:54,1.258,origin
2015-12-15 13:51:54,0.852,origin
2015-12-15 13:51:54,0.535,origin
2015-12-15 13:51:54,0.289,origin
2015-12-15 13:51:54,0.109,origin
2015-12-15 13:51:54,-0.039,origin
2015-12-15 13:51:54,-0.18,origin
2015-12-15 13:51:54,-0.313,origin
2015-12-15 13:51:54,-0.438,origin
2015-12-15 13:51:54,-0.547,origin
2015-12-15 13:51:54,-0.645,origin
2015-12-15 13:51:54,-0.723,origin
2015-12-15 13:51:54,-0.754,origin
2015-12-15 13:51:54,-0.699,origin
2015-12-15 13:51:54,-0.594,origin
2015-12-15 13:51:54,-0.465,origin
2015-12-15 13:51:54,-0.316,origin
2015-12-15 13:51:54,-0.211,origin
2015-12-15 13:51:54,-0.219,origin
2015-12-15 13:51:54,-0.246,origin
2015-12-15 13:51:54,-0.066,origin
2015-12-15 13:51:54,0.48,origin
2015-12-15 13:51:54,1.711,origin
2015-12-15 13:51:54,2.0308130900316,origin
2015-12-15 13:51:54,1.93853911885665,origin
2015-12-15 13:51:54,2.03246625936041,origin
2015-12-15 13:51:54,1.99289870462704,origin
2015-12-15 13:51:54,2.00605863320156,origin
2015-12-15 13:51:54,2.00451624489966,origin
2015-12-15 13:51:54,1.99116365570383,origin
2015-12-15 13:51:54,1.99502229879739,origin
2015-12-15 13:51:54,1.945,origin
2015-12-15 13:51:54,1.641,origin
2015-12-15 13:51:54,1.281,origin
2015-12-15 13:51:54,0.938,origin
2015-12-15 13:51:54,0.66,origin
2015-12-15 13:51:54,0.449,origin
2015-12-15 13:51:54,0.309,origin
2015-12-15 13:51:54,0.234,origin
2015-12-15 13:51:54,0.195,origin
2015-12-15 13:51:54,0.168,origin
2015-12-15 13:51:54,0.129,origin
2015-12-15 13:51:54,0.07,origin
2015-12-15 13:51:54,0.031,origin
2015-12-15 13:51:54,0.023,origin
2015-12-15 13:51:54,0.059,origin
2015-12-15 13:51:54,0.148,origin
2015-12-15 13:51:54,0.301,origin
2015-12-15 13:51:55,0.535,origin
2015-12-15 13:51:55,0.891,origin
2015-12-15 13:51:55,1.488,origin
2015-12-15 13:51:55,1.99514667579611,origin
2015-12-15 13:51:55,1.97012166277446,origin
2015-12-15 13:51:55,2.01120196473177,origin
2015-12-15 13:51:55,1.99337560648723,origin
2015-12-15 13:51:55,2.01192439721814,origin
2015-12-15 13:51:55,1.9952787203225,origin
2015-12-15 13:51:55,1.99164280131574,origin
2015-12-15 13:51:55,2.00960440424691,origin
2015-12-15 13:51:55,2.02924691593134,origin
2015-12-15 13:51:55,1.9293737391686,origin
2015-12-15 13:51:55,1.488,origin
2015-12-15 13:51:55,1.059,origin
2015-12-15 13:51:55,0.777,origin
2015-12-15 13:51:55,0.539,origin
2015-12-15 13:51:55,0.277,origin
2015-12-15 13:51:55,0.012,origin
2015-12-15 13:51:55,-0.227,origin
2015-12-15 13:51:55,-0.398,origin
2015-12-15 13:51:55,-0.48,origin
2015-12-15 13:51:55,-0.488,origin
2015-12-15 13:51:55,-0.488,origin
