HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2016-01-15 11:00:06.088,1.680,0.242,-0.281
2016-01-15 11:00:06.100,1.449,-0.063,-0.336
2016-01-15 11:00:06.113,1.168,-0.012,-0.555
2016-01-15 11:00:06.125,1.285,0.180,-0.559
2016-01-15 11:00:06.138,1.305,0.289,-0.266
2016-01-15 11:00:06.150,1.082,0.102,-0.250
2016-01-15 11:00:06.163,1.109,0.102,-0.270
2016-01-15 11:00:06.175,1.051,0.070,-0.215
2016-01-15 11:00:06.188,1.035,0.004,-0.152
2016-01-15 11:00:06.200,1.023,-0.125,-0.133
2016-01-15 11:00:06.213,1.020,-0.164,-0.176
2016-01-15 11:00:06.225,1.027,-0.148,-0.176
2016-01-15 11:00:06.238,0.996,-0.262,-0.164
2016-01-15 11:00:06.250,0.980,-0.211,-0.180
2016-01-15 11:00:06.263,0.992,-0.113,-0.156
2016-01-15 11:00:06.275,0.988,-0.121,-0.145
2016-01-15 11:00:06.288,0.992,-0.191,-0.180
2016-01-15 11:00:06.300,0.977,-0.250,-0.234
2016-01-15 11:00:06.313,0.957,-0.254,-0.270
2016-01-15 11:00:06.325,0.934,-0.266,-0.238
2016-01-15 11:00:06.338,0.941,-0.223,-0.203
2016-01-15 11:00:06.350,0.938,-0.309,-0.199
2016-01-15 11:00:06.363,0.930,-0.320,-0.234
2016-01-15 11:00:06.375,0.965,-0.156,-0.266
2016-01-15 11:00:06.388,0.992,-0.023,-0.258
2016-01-15 11:00:06.400,1.031,0.031,-0.238
2016-01-15 11:00:06.413,1.066,0.063,-0.203
2016-01-15 11:00:06.425,1.070,0.012,-0.141
2016-01-15 11:00:06.438,1.074,-0.023,-0.098
2016-01-15 11:00:06.450,1.086,-0.016,-0.102
2016-01-15 11:00:06.463,1.059,-0.109,-0.113
2016-01-15 11:00:06.475,1.070,-0.117,-0.172
2016-01-15 11:00:06.488,1.090,-0.102,-0.227
2016-01-15 11:00:06.500,1.141,-0.078,-0.227
2016-01-15 11:00:06.513,1.258,-0.094,-0.195
2016-01-15 11:00:06.525,1.270,-0.109,-0.152
2016-01-15 11:00:06.538,1.293,-0.180,-0.086
2016-01-15 11:00:06.550,1.340,-0.203,-0.070
2016-01-15 11:00:06.563,1.387,-0.168,-0.059
2016-01-15 11:00:06.575,1.461,-0.090,-0.113
2016-01-15 11:00:06.588,1.531,-0.035,-0.211
2016-01-15 11:00:06.600,1.527,-0.059,-0.230
2016-01-15 11:00:06.613,1.539,-0.156,-0.199
2016-01-15 11:00:06.625,1.598,-0.316,-0.297
2016-01-15 11:00:06.638,1.684,-0.484,-0.434
2016-01-15 11:00:06.650,1.758,-0.789,-0.352
2016-01-15 11:00:06.663,1.785,-1.086,-0.219
2016-01-15 11:00:06.675,1.730,-1.301,-0.098
2016-01-15 11:00:06.688,1.762,-0.891,-0.207
2016-01-15 11:00:06.700,1.859,-0.230,-0.445
2016-01-15 11:00:06.713,1.883,-0.430,-0.410
2016-01-15 11:00:06.725,1.727,-0.359,-0.414
2016-01-15 11:00:06.738,1.543,-0.117,-0.379
2016-01-15 11:00:06.750,1.293,-0.043,-0.469
2016-01-15 11:00:06.763,1.027,-0.156,-0.512
2016-01-15 11:00:06.775,1.004,-0.141,-0.480
2016-01-15 11:00:06.788,0.766,-0.656,-0.285
2016-01-15 11:00:06.800,0.500,-0.730,-0.082
2016-01-15 11:00:06.813,0.289,-0.574,0.020
2016-01-15 11:00:06.825,0.172,-0.469,0.039
2016-01-15 11:00:06.838,0.176,-0.422,0.031
2016-01-15 11:00:06.850,0.219,-0.422,0.039
2016-01-15 11:00:06.863,0.223,-0.457,0.078
2016-01-15 11:00:06.875,0.285,-0.402,0.094
2016-01-15 11:00:06.888,0.367,-0.309,0.082
2016-01-15 11:00:06.900,0.453,-0.324,0.078
2016-01-15 11:00:06.913,0.574,-0.344,0.063
2016-01-15 11:00:06.925,0.715,-0.328,0.039
2016-01-15 11:00:06.938,0.863,-0.324,0.066
2016-01-15 11:00:06.950,0.988,-0.285,0.074
2016-01-15 11:00:06.963,1.113,-0.270,0.055
2016-01-15 11:00:06.975,1.313,-0.242,0.008
2016-01-15 11:00:06.988,1.543,-0.180,-0.027
2016-01-15 11:00:07.000,1.750,-0.219,-0.059
2016-01-15 11:00:07.013,2.043,-0.188,-0.105
2016-01-15 11:00:07.025,2.320,-0.117,-0.238
2016-01-15 11:00:07.038,2.586,0.246,-0.449
2016-01-15 11:00:07.050,2.559,0.570,-0.691
2016-01-15 11:00:07.063,2.363,0.691,-0.820
2016-01-15 11:00:07.075,2.242,0.844,-0.754
2016-01-15 11:00:07.088,2.172,0.938,-0.746
2016-01-15 11:00:07.100,2.027,1.156,-0.941
2016-01-15 11:00:07.113,1.832,1.625,-1.219
2016-01-15 11:00:07.125,1.570,2.125,-1.344
2016-01-15 11:00:07.138,1.426,2.348,-1.273
2016-01-15 11:00:07.150,1.383,2.203,-1.074
2016-01-15 11:00:07.163,1.418,1.875,-0.887
2016-01-15 11:00:07.175,1.461,1.500,-0.480
2016-01-15 11:00:07.188,1.602,0.371,0.758
2016-01-15 11:00:07.200,1.359,-1.469,0.867
2016-01-15 11:00:07.213,1.387,-1.547,0.434
2016-01-15 11:00:07.225,1.406,0.160,-0.070
2016-01-15 11:00:07.238,1.703,0.660,-0.180
2016-01-15 11:00:07.250,1.684,-0.137,-0.332
2016-01-15 11:00:07.263,1.254,-0.133,-0.543
2016-01-15 11:00:07.275,1.113,0.066,-0.625
2016-01-15 11:00:07.288,1.250,0.258,-0.414
2016-01-15 11:00:07.300,1.168,0.191,-0.355
2016-01-15 11:00:07.313,1.129,0.145,-0.266
2016-01-15 11:00:07.325,1.059,0.066,-0.234
2016-01-15 11:00:07.338,1.016,-0.070,-0.184
2016-01-15 11:00:07.350,0.992,-0.148,-0.133
2016-01-15 11:00:07.363,1.008,-0.184,-0.117
2016-01-15 11:00:07.375,1.008,-0.176,-0.121
2016-01-15 11:00:07.388,1.016,-0.168,-0.133
2016-01-15 11:00:07.400,0.996,-0.164,-0.168
2016-01-15 11:00:07.413,1.016,-0.145,-0.145
2016-01-15 11:00:07.425,1.039,-0.137,-0.125
2016-01-15 11:00:07.438,1.035,-0.156,-0.184
2016-01-15 11:00:07.450,0.988,-0.152,-0.270
2016-01-15 11:00:07.463,0.957,-0.129,-0.313
2016-01-15 11:00:07.475,0.961,-0.117,-0.316
2016-01-15 11:00:07.488,0.949,-0.133,-0.258
2016-01-15 11:00:07.500,0.953,-0.102,-0.219
2016-01-15 11:00:07.513,0.973,-0.129,-0.195
2016-01-15 11:00:07.525,0.984,-0.176,-0.211
2016-01-15 11:00:07.538,1.023,-0.031,-0.242
2016-01-15 11:00:07.550,1.055,0.023,-0.207
2016-01-15 11:00:07.563,1.055,-0.012,-0.188
2016-01-15 11:00:07.575,1.047,-0.043,-0.168
2016-01-15 11:00:07.588,1.027,-0.109,-0.160
2016-01-15 11:00:07.600,1.035,-0.086,-0.188
2016-01-15 11:00:07.613,1.090,-0.156,-0.176
2016-01-15 11:00:07.625,1.168,-0.070,-0.211
2016-01-15 11:00:07.638,1.215,-0.004,-0.211
2016-01-15 11:00:07.650,1.211,-0.078,-0.180
2016-01-15 11:00:07.663,1.234,-0.137,-0.148
2016-01-15 11:00:07.675,1.262,-0.203,-0.137
2016-01-15 11:00:07.688,1.328,-0.125,-0.098
2016-01-15 11:00:07.700,1.359,-0.133,-0.074
2016-01-15 11:00:07.713,1.406,-0.074,-0.109
2016-01-15 11:00:07.725,1.461,-0.082,-0.133
2016-01-15 11:00:07.738,1.492,-0.152,-0.172
2016-01-15 11:00:07.750,1.535,-0.188,-0.203
2016-01-15 11:00:07.763,1.590,-0.316,-0.230
2016-01-15 11:00:07.775,1.688,-0.445,-0.363
2016-01-15 11:00:07.788,1.781,-0.758,-0.355
2016-01-15 11:00:07.800,1.742,-1.098,-0.191
2016-01-15 11:00:07.813,1.664,-1.172,-0.039
2016-01-15 11:00:07.825,1.711,-0.828,-0.207
2016-01-15 11:00:07.838,1.828,-0.336,-0.449
2016-01-15 11:00:07.850,1.852,-0.352,-0.355
2016-01-15 11:00:07.863,1.637,-0.367,-0.313
2016-01-15 11:00:07.875,1.547,-0.324,-0.250
2016-01-15 11:00:07.888,1.344,0.078,-0.449
2016-01-15 11:00:07.900,1.016,0.047,-0.555
2016-01-15 11:00:07.913,1.016,0.004,-0.570
2016-01-15 11:00:07.925,0.766,-0.719,-0.324
2016-01-15 11:00:07.938,0.441,-0.852,-0.105
2016-01-15 11:00:07.950,0.234,-0.746,0.023
2016-01-15 11:00:07.963,0.180,-0.496,0.027
2016-01-15 11:00:07.975,0.207,-0.305,0.000
2016-01-15 11:00:07.988,0.219,-0.352,0.008
2016-01-15 11:00:08.000,0.230,-0.492,0.063
2016-01-15 11:00:08.013,0.313,-0.461,0.090
2016-01-15 11:00:08.025,0.410,-0.336,0.090
2016-01-15 11:00:08.038,0.543,-0.223,0.066
2016-01-15 11:00:08.050,0.664,-0.223,0.066
2016-01-15 11:00:08.063,0.789,-0.340,0.074
2016-01-15 11:00:08.075,0.945,-0.387,0.113
2016-01-15 11:00:08.088,1.117,-0.305,0.141
2016-01-15 11:00:08.100,1.270,-0.223,0.090
2016-01-15 11:00:08.113,1.445,-0.156,0.023
2016-01-15 11:00:08.125,1.672,-0.109,-0.047
2016-01-15 11:00:08.138,1.914,-0.086,-0.102
2016-01-15 11:00:08.150,2.160,-0.043,-0.113
2016-01-15 11:00:08.163,2.379,-0.078,-0.168
2016-01-15 11:00:08.175,2.543,0.113,-0.340
2016-01-15 11:00:08.188,2.473,0.480,-0.520
2016-01-15 11:00:08.200,2.270,0.617,-0.656
2016-01-15 11:00:08.213,2.109,0.773,-0.699
2016-01-15 11:00:08.225,2.070,1.078,-0.566
2016-01-15 11:00:08.238,1.934,1.199,-0.809
2016-01-15 11:00:08.250,1.816,1.883,-1.086
2016-01-15 11:00:08.263,1.688,2.523,-1.184
2016-01-15 11:00:08.275,1.543,2.543,-1.129
2016-01-15 11:00:08.288,1.438,2.254,-0.977
2016-01-15 11:00:08.300,1.496,1.770,-0.844
2016-01-15 11:00:08.313,1.531,1.137,-0.137
2016-01-15 11:00:08.325,1.422,-0.758,0.836
2016-01-15 11:00:08.338,1.188,-2.215,0.797
2016-01-15 11:00:08.350,1.309,-0.723,0.273
2016-01-15 11:00:08.363,1.477,0.711,-0.219
2016-01-15 11:00:08.375,1.785,0.223,-0.246
2016-01-15 11:00:08.388,1.516,-0.141,-0.367
2016-01-15 11:00:08.400,1.164,-0.105,-0.516
2016-01-15 11:00:08.413,1.156,0.121,-0.609
2016-01-15 11:00:08.425,1.332,0.359,-0.383
2016-01-15 11:00:08.438,1.148,0.141,-0.289
2016-01-15 11:00:08.450,1.070,0.043,-0.215
2016-01-15 11:00:08.463,1.004,0.070,-0.254
2016-01-15 11:00:08.475,1.039,0.035,-0.230
2016-01-15 11:00:08.488,0.988,-0.098,-0.133
2016-01-15 11:00:08.500,1.031,-0.086,-0.113
2016-01-15 11:00:08.513,1.027,-0.215,-0.113
2016-01-15 11:00:08.525,1.023,-0.258,-0.156
2016-01-15 11:00:08.538,1.023,-0.176,-0.176
2016-01-15 11:00:08.550,1.000,-0.156,-0.148
2016-01-15 11:00:08.563,1.020,-0.078,-0.168
2016-01-15 11:00:08.575,1.023,-0.102,-0.215
2016-01-15 11:00:08.588,0.988,-0.105,-0.273
2016-01-15 11:00:08.600,0.988,-0.129,-0.289
2016-01-15 11:00:08.613,0.984,-0.180,-0.273
2016-01-15 11:00:08.625,0.992,-0.230,-0.242
2016-01-15 11:00:08.638,0.977,-0.266,-0.207
2016-01-15 11:00:08.650,0.961,-0.277,-0.176
2016-01-15 11:00:08.663,0.953,-0.195,-0.191
2016-01-15 11:00:08.675,0.996,-0.043,-0.223
2016-01-15 11:00:08.688,1.004,0.000,-0.262
2016-01-15 11:00:08.700,1.027,0.031,-0.273
2016-01-15 11:00:08.713,1.043,-0.031,-0.258
2016-01-15 11:00:08.725,1.031,-0.090,-0.234
2016-01-15 11:00:08.738,1.059,-0.129,-0.172
2016-01-15 11:00:08.750,1.094,-0.055,-0.109
2016-01-15 11:00:08.763,1.117,-0.168,-0.039
2016-01-15 11:00:08.775,1.145,-0.109,-0.055
2016-01-15 11:00:08.788,1.148,-0.133,-0.051
2016-01-15 11:00:08.800,1.184,-0.148,-0.090
2016-01-15 11:00:08.813,1.230,-0.195,-0.148
2016-01-15 11:00:08.825,1.293,-0.148,-0.184
2016-01-15 11:00:08.838,1.355,-0.152,-0.188
2016-01-15 11:00:08.850,1.414,-0.164,-0.176
2016-01-15 11:00:08.863,1.477,-0.145,-0.176
2016-01-15 11:00:08.875,1.492,-0.137,-0.176
2016-01-15 11:00:08.888,1.520,-0.121,-0.164
2016-01-15 11:00:08.900,1.547,-0.293,-0.117
2016-01-15 11:00:08.913,1.641,-0.441,-0.188
2016-01-15 11:00:08.925,1.711,-0.648,-0.168
2016-01-15 11:00:08.938,1.750,-0.883,-0.125
2016-01-15 11:00:08.950,1.762,-1.180,-0.133
2016-01-15 11:00:08.963,1.766,-1.156,-0.098
2016-01-15 11:00:08.975,1.785,-0.262,-0.363
2016-01-15 11:00:08.988,1.879,-0.344,-0.527
2016-01-15 11:00:09.000,1.879,-0.633,-0.461
2016-01-15 11:00:09.013,1.555,-0.488,-0.352
2016-01-15 11:00:09.025,1.367,-0.309,-0.387
2016-01-15 11:00:09.038,1.059,-0.191,-0.512
2016-01-15 11:00:09.050,1.000,0.160,-0.703
2016-01-15 11:00:09.063,0.859,-0.535,-0.414
2016-01-15 11:00:09.075,0.566,-0.891,-0.219
2016-01-15 11:00:09.088,0.336,-0.859,-0.066
2016-01-15 11:00:09.100,0.223,-0.609,-0.035
2016-01-15 11:00:09.113,0.203,-0.414,-0.074
2016-01-15 11:00:09.125,0.242,-0.410,-0.105
2016-01-15 11:00:09.138,0.266,-0.453,-0.082
2016-01-15 11:00:09.150,0.305,-0.434,-0.039
2016-01-15 11:00:09.163,0.383,-0.352,-0.012
2016-01-15 11:00:09.175,0.508,-0.254,-0.016
2016-01-15 11:00:09.188,0.633,-0.273,-0.012
2016-01-15 11:00:09.200,0.781,-0.363,-0.004
2016-01-15 11:00:09.213,0.938,-0.371,0.031
2016-01-15 11:00:09.225,1.078,-0.273,0.047
2016-01-15 11:00:09.238,1.227,-0.164,0.012
2016-01-15 11:00:09.250,1.387,-0.191,-0.020
2016-01-15 11:00:09.263,1.574,-0.223,-0.043
2016-01-15 11:00:09.275,1.809,-0.145,-0.078
2016-01-15 11:00:09.288,2.031,-0.086,-0.082
2016-01-15 11:00:09.300,2.230,0.012,-0.125
2016-01-15 11:00:09.313,2.438,0.238,-0.309
2016-01-15 11:00:09.325,2.445,0.484,-0.473
2016-01-15 11:00:09.338,2.340,0.660,-0.504
2016-01-15 11:00:09.350,2.316,0.824,-0.543
2016-01-15 11:00:09.363,2.250,1.082,-0.785
2016-01-15 11:00:09.375,2.012,1.453,-1.184
2016-01-15 11:00:09.388,1.805,2.145,-1.426
2016-01-15 11:00:09.400,1.594,2.680,-1.406
2016-01-15 11:00:09.413,1.508,2.742,-1.184
2016-01-15 11:00:09.425,1.602,2.258,-1.023
2016-01-15 11:00:09.438,1.504,1.965,-0.887
2016-01-15 11:00:09.450,1.574,0.434,-0.102
2016-01-15 11:00:09.463,1.242,-1.984,0.367
2016-01-15 11:00:09.475,1.391,-1.422,0.250
2016-01-15 11:00:09.488,1.695,0.762,-0.426
2016-01-15 11:00:09.500,1.910,0.297,-0.301
2016-01-15 11:00:09.513,1.594,-0.074,-0.188
2016-01-15 11:00:09.525,1.129,0.066,-0.391
2016-01-15 11:00:09.538,1.133,0.000,-0.566
2016-01-15 11:00:09.550,1.195,0.297,-0.355
2016-01-15 11:00:09.563,1.055,0.074,-0.277
2016-01-15 11:00:09.575,1.070,0.039,-0.266
2016-01-15 11:00:09.588,1.090,0.090,-0.266
2016-01-15 11:00:09.600,1.023,-0.031,-0.234
2016-01-15 11:00:09.613,1.047,-0.055,-0.199
2016-01-15 11:00:09.625,1.039,-0.125,-0.117
2016-01-15 11:00:09.638,1.023,-0.207,-0.133
2016-01-15 11:00:09.650,1.066,-0.176,-0.145
2016-01-15 11:00:09.663,1.031,-0.293,-0.184
2016-01-15 11:00:09.675,0.996,-0.172,-0.246
2016-01-15 11:00:09.688,0.961,-0.199,-0.234
2016-01-15 11:00:09.700,0.910,-0.234,-0.238
2016-01-15 11:00:09.713,0.934,-0.273,-0.250
2016-01-15 11:00:09.725,0.969,-0.293,-0.250
2016-01-15 11:00:09.738,0.945,-0.332,-0.250
2016-01-15 11:00:09.750,0.953,-0.195,-0.254
2016-01-15 11:00:09.763,0.957,-0.156,-0.246
2016-01-15 11:00:09.775,0.973,-0.156,-0.273
2016-01-15 11:00:09.788,0.996,-0.063,-0.281
2016-01-15 11:00:09.800,0.984,-0.082,-0.270
2016-01-15 11:00:09.813,0.965,-0.176,-0.219
2016-01-15 11:00:09.825,1.031,-0.008,-0.258
2016-01-15 11:00:09.838,1.059,-0.238,-0.066
2016-01-15 11:00:09.850,1.035,-0.293,-0.117
2016-01-15 11:00:09.863,1.086,-0.148,-0.113
2016-01-15 11:00:09.875,1.070,-0.281,-0.113
2016-01-15 11:00:09.888,1.094,-0.152,-0.199
2016-01-15 11:00:09.900,1.066,-0.211,-0.195
2016-01-15 11:00:09.913,1.172,-0.137,-0.160
2016-01-15 11:00:09.925,1.281,-0.129,-0.199
2016-01-15 11:00:09.938,1.398,-0.070,-0.141
2016-01-15 11:00:09.950,1.453,-0.090,-0.082
2016-01-15 11:00:09.963,1.469,-0.098,-0.066
2016-01-15 11:00:09.975,1.477,-0.219,-0.066
2016-01-15 11:00:09.988,1.520,-0.285,-0.129
2016-01-15 11:00:10.000,1.563,-0.293,-0.164
2016-01-15 11:00:10.013,1.617,-0.340,-0.191
2016-01-15 11:00:10.025,1.656,-0.469,-0.250
2016-01-15 11:00:10.038,1.719,-0.719,-0.270
2016-01-15 11:00:10.050,1.773,-0.969,-0.234
2016-01-15 11:00:10.063,1.867,-1.293,-0.145
2016-01-15 11:00:10.075,1.922,-0.996,-0.078
2016-01-15 11:00:10.088,1.926,-0.246,-0.379
2016-01-15 11:00:10.100,2.051,-0.531,-0.371
2016-01-15 11:00:10.113,1.887,-0.438,-0.352
2016-01-15 11:00:10.125,1.543,-0.387,-0.328
2016-01-15 11:00:10.138,1.242,-0.379,-0.430
2016-01-15 11:00:10.150,1.070,-0.102,-0.613
2016-01-15 11:00:10.163,0.977,-0.301,-0.363
2016-01-15 11:00:10.175,0.668,-0.758,-0.172
2016-01-15 11:00:10.188,0.379,-0.887,-0.012
2016-01-15 11:00:10.200,0.188,-0.762,0.051
2016-01-15 11:00:10.213,0.113,-0.566,0.039
2016-01-15 11:00:10.225,0.137,-0.488,-0.004
2016-01-15 11:00:10.238,0.176,-0.500,-0.020
2016-01-15 11:00:10.250,0.219,-0.492,-0.012
2016-01-15 11:00:10.263,0.297,-0.410,-0.020
2016-01-15 11:00:10.275,0.398,-0.309,-0.047
2016-01-15 11:00:10.288,0.512,-0.305,-0.066
2016-01-15 11:00:10.300,0.633,-0.363,-0.074
2016-01-15 11:00:10.313,0.777,-0.414,-0.055
2016-01-15 11:00:10.325,0.934,-0.375,-0.059
2016-01-15 11:00:10.338,1.094,-0.297,-0.059
2016-01-15 11:00:10.350,1.277,-0.266,-0.086
2016-01-15 11:00:10.363,1.488,-0.285,-0.117
2016-01-15 11:00:10.375,1.750,-0.242,-0.156
2016-01-15 11:00:10.388,2.035,-0.055,-0.195
2016-01-15 11:00:10.400,2.301,0.035,-0.223
2016-01-15 11:00:10.413,2.539,-0.023,-0.336
2016-01-15 11:00:10.425,2.680,0.316,-0.477
2016-01-15 11:00:10.438,2.570,0.707,-0.551
2016-01-15 11:00:10.450,2.473,0.840,-0.574
2016-01-15 11:00:10.463,2.348,1.078,-0.801
2016-01-15 11:00:10.475,2.066,1.512,-1.180
2016-01-15 11:00:10.488,1.824,2.227,-1.453
2016-01-15 11:00:10.500,1.625,2.875,-1.457
2016-01-15 11:00:10.513,1.523,2.832,-1.199
2016-01-15 11:00:10.525,1.555,2.332,-0.973
2016-01-15 11:00:10.538,1.559,1.938,-0.609
2016-01-15 11:00:10.550,1.680,0.488,0.535
2016-01-15 11:00:10.563,1.359,-1.809,0.715
2016-01-15 11:00:10.575,1.543,-1.543,0.473
2016-01-15 11:00:10.588,1.559,0.496,-0.160
2016-01-15 11:00:10.600,1.789,0.660,-0.266
2016-01-15 11:00:10.613,1.602,-0.207,-0.414
2016-01-15 11:00:10.625,1.102,-0.129,-0.637
2016-01-15 11:00:10.638,1.141,0.191,-0.668
2016-01-15 11:00:10.650,1.297,0.441,-0.406
2016-01-15 11:00:10.663,1.141,0.238,-0.301
2016-01-15 11:00:10.675,1.109,0.129,-0.211
2016-01-15 11:00:10.688,1.090,0.164,-0.238
2016-01-15 11:00:10.700,1.027,-0.066,-0.199
2016-01-15 11:00:10.713,1.039,-0.082,-0.125
2016-01-15 11:00:10.725,1.039,-0.188,-0.102
2016-01-15 11:00:10.738,1.000,-0.258,-0.137
2016-01-15 11:00:10.750,1.012,-0.199,-0.156
2016-01-15 11:00:10.763,1.000,-0.184,-0.145
2016-01-15 11:00:10.775,1.027,-0.105,-0.145
2016-01-15 11:00:10.788,1.031,-0.117,-0.168
2016-01-15 11:00:10.800,1.000,-0.133,-0.242
2016-01-15 11:00:10.813,0.977,-0.105,-0.313
2016-01-15 11:00:10.825,0.938,-0.117,-0.336
2016-01-15 11:00:10.838,0.945,-0.074,-0.305
2016-01-15 11:00:10.850,0.945,-0.145,-0.254
2016-01-15 11:00:10.863,0.953,-0.180,-0.215
2016-01-15 11:00:10.875,0.996,-0.105,-0.172
2016-01-15 11:00:10.888,0.992,-0.051,-0.180
2016-01-15 11:00:10.900,1.000,-0.039,-0.195
2016-01-15 11:00:10.913,1.027,-0.055,-0.234
2016-01-15 11:00:10.925,1.039,-0.086,-0.242
2016-01-15 11:00:10.938,1.059,-0.078,-0.227
2016-01-15 11:00:10.950,1.016,-0.098,-0.199
2016-01-15 11:00:10.963,1.020,-0.164,-0.188
2016-01-15 11:00:10.975,1.105,-0.066,-0.219
2016-01-15 11:00:10.988,1.207,-0.070,-0.223
2016-01-15 11:00:11.000,1.238,-0.023,-0.270
2016-01-15 11:00:11.013,1.246,-0.059,-0.234
2016-01-15 11:00:11.025,1.281,-0.113,-0.215
2016-01-15 11:00:11.038,1.313,-0.160,-0.148
2016-01-15 11:00:11.050,1.359,-0.184,-0.094
2016-01-15 11:00:11.063,1.387,-0.117,-0.043
2016-01-15 11:00:11.075,1.414,-0.090,-0.066
2016-01-15 11:00:11.088,1.484,-0.086,-0.168
2016-01-15 11:00:11.100,1.539,-0.129,-0.250
2016-01-15 11:00:11.113,1.602,-0.199,-0.234
2016-01-15 11:00:11.125,1.656,-0.293,-0.320
2016-01-15 11:00:11.138,1.648,-0.523,-0.344
2016-01-15 11:00:11.150,1.648,-0.875,-0.234
2016-01-15 11:00:11.163,1.691,-1.227,-0.078
2016-01-15 11:00:11.175,1.652,-1.172,-0.078
2016-01-15 11:00:11.188,1.727,-0.457,-0.355
2016-01-15 11:00:11.200,1.840,-0.254,-0.387
2016-01-15 11:00:11.213,1.820,-0.359,-0.367
2016-01-15 11:00:11.225,1.633,-0.500,-0.293
2016-01-15 11:00:11.238,1.484,-0.410,-0.285
2016-01-15 11:00:11.250,1.207,-0.176,-0.461
2016-01-15 11:00:11.263,1.023,0.063,-0.594
2016-01-15 11:00:11.275,0.953,-0.199,-0.438
2016-01-15 11:00:11.288,0.707,-0.680,-0.230
2016-01-15 11:00:11.300,0.410,-0.863,-0.039
2016-01-15 11:00:11.313,0.219,-0.781,0.031
2016-01-15 11:00:11.325,0.145,-0.555,0.027
2016-01-15 11:00:11.338,0.172,-0.426,-0.008
2016-01-15 11:00:11.350,0.223,-0.434,-0.008
2016-01-15 11:00:11.363,0.270,-0.496,0.043
2016-01-15 11:00:11.375,0.371,-0.438,0.078
2016-01-15 11:00:11.388,0.496,-0.297,0.090
2016-01-15 11:00:11.400,0.637,-0.258,0.090
2016-01-15 11:00:11.413,0.758,-0.336,0.113
2016-01-15 11:00:11.425,0.902,-0.410,0.160
2016-01-15 11:00:11.438,1.078,-0.363,0.211
2016-01-15 11:00:11.450,1.238,-0.234,0.234
2016-01-15 11:00:11.463,1.398,-0.211,0.227
2016-01-15 11:00:11.475,1.563,-0.238,0.180
2016-01-15 11:00:11.488,1.750,-0.223,0.082
2016-01-15 11:00:11.500,1.980,-0.098,0.008
2016-01-15 11:00:11.513,2.227,-0.059,0.020
2016-01-15 11:00:11.525,2.469,0.004,-0.086
2016-01-15 11:00:11.538,2.590,0.301,-0.320
2016-01-15 11:00:11.550,2.449,0.602,-0.484
2016-01-15 11:00:11.563,2.348,0.934,-0.461
2016-01-15 11:00:11.575,2.227,1.047,-0.625
2016-01-15 11:00:11.588,2.039,1.332,-0.988
2016-01-15 11:00:11.600,1.844,1.844,-1.352
2016-01-15 11:00:11.613,1.668,2.484,-1.531
2016-01-15 11:00:11.625,1.508,2.652,-1.445
2016-01-15 11:00:11.638,1.453,2.367,-1.227
2016-01-15 11:00:11.650,1.520,1.961,-1.082
2016-01-15 11:00:11.663,1.527,1.418,-0.316
2016-01-15 11:00:11.675,1.473,-0.453,0.730
2016-01-15 11:00:11.688,1.227,-2.000,0.715
2016-01-15 11:00:11.700,1.359,-0.977,0.082
2016-01-15 11:00:11.713,1.547,0.680,-0.266
2016-01-15 11:00:11.725,1.820,0.430,-0.207
2016-01-15 11:00:11.738,1.477,-0.168,-0.313
2016-01-15 11:00:11.750,1.047,-0.172,-0.512
2016-01-15 11:00:11.763,1.125,0.105,-0.625
2016-01-15 11:00:11.775,1.316,0.465,-0.434
2016-01-15 11:00:11.788,1.168,0.207,-0.328
2016-01-15 11:00:11.800,1.102,0.090,-0.227
2016-01-15 11:00:11.813,1.031,0.109,-0.199
2016-01-15 11:00:11.825,1.016,-0.074,-0.121
2016-01-15 11:00:11.838,1.031,-0.129,-0.105
2016-01-15 11:00:11.850,1.051,-0.164,-0.105
2016-01-15 11:00:11.863,1.000,-0.266,-0.133
2016-01-15 11:00:11.875,1.043,-0.203,-0.133
2016-01-15 11:00:11.888,1.055,-0.145,-0.105
2016-01-15 11:00:11.900,1.059,-0.063,-0.121
2016-01-15 11:00:11.913,1.047,-0.027,-0.191
2016-01-15 11:00:11.925,0.977,-0.145,-0.273
2016-01-15 11:00:11.938,0.949,-0.059,-0.344
2016-01-15 11:00:11.950,0.953,-0.098,-0.316
2016-01-15 11:00:11.963,0.949,-0.102,-0.285
2016-01-15 11:00:11.975,0.977,-0.133,-0.219
2016-01-15 11:00:11.988,0.977,-0.164,-0.207
2016-01-15 11:00:12.000,0.984,-0.074,-0.199
2016-01-15 11:00:12.013,0.980,-0.078,-0.188
2016-01-15 11:00:12.025,0.988,-0.012,-0.168
2016-01-15 11:00:12.038,0.992,-0.059,-0.145
2016-01-15 11:00:12.050,1.004,-0.047,-0.152
2016-01-15 11:00:12.063,1.031,-0.082,-0.148
2016-01-15 11:00:12.075,1.043,-0.148,-0.207
2016-01-15 11:00:12.088,1.117,-0.051,-0.227
2016-01-15 11:00:12.100,1.191,-0.004,-0.211
2016-01-15 11:00:12.113,1.230,0.039,-0.207
2016-01-15 11:00:12.125,1.223,-0.098,-0.164
2016-01-15 11:00:12.138,1.242,-0.156,-0.160
